date,location_key,new_deceased
2020-01-10,BS,0
2020-02-16,BT,0
2020-03-14,BT,0
2020-01-09,BW,0
2020-02-12,BW,0
2020-01-04,CA,0
2020-02-08,CD,0
2020-02-24,CF,0
2020-02-04,CG,0
2020-03-28,CG,0
2020-02-28,CI,0
2020-03-19,CI,0
2020-07-21,CK,0
2020-10-24,CK,0
2020-01-05,CL,0
2020-02-11,CL,0
2020-03-15,CL,0
2020-03-20,CL,0
2020-01-31,CO,0
2020-02-06,CR,0
2020-01-20,CZ,0
2020-01-31,DE,0
2020-02-17,DJ,0
2020-03-05,DM,0
2020-05-02,DM,0
2020-08-12,DM,0
2021-01-08,DM,0
2021-02-22,DM,0
2020-02-22,DO,0
2020-03-10,EC,0
2020-01-16,EG,0
2020-01-24,EG,0
2020-02-13,EG,0
2020-02-17,EG,0
2020-01-25,ER,0
2020-07-07,ER,0
2020-01-07,ET,0
2020-01-10,FI,0
2020-02-13,FI,0
2020-02-19,FI,0
2020-01-12,FJ,0
2020-05-11,FK,0
2020-06-06,FK,0
2020-11-10,FK,0
2021-05-02,FK,0
2021-06-26,FK,0
2021-08-05,FK,0
2021-11-23,FK,0
2020-05-02,FM,0
2020-07-20,FM,0
2020-10-13,FM,0
2020-10-23,FM,0
2020-11-12,FM,0
2021-05-09,FM,0
2021-07-05,FM,0
2021-07-15,FM,0
2021-09-21,FM,0
2021-10-21,FM,0
2022-01-18,FM,0
2022-03-08,FM,0
2020-05-08,FO,0
2020-07-24,FO,0
2020-07-25,FO,0
2020-12-02,FO,0
2020-05-12,AI,0
2021-01-01,AI,0
2021-02-20,AI,0
2021-03-12,AI,0
2021-05-27,AI,0
2020-01-21,AL,0
2020-01-25,AL,0
2020-02-10,AO,0
2020-02-29,AO,0
2020-01-25,AS,0
2020-04-30,AS,0
2020-05-02,AS,0
2020-07-23,AS,0
2020-09-14,AS,0
2020-10-16,AS,0
2020-11-16,AS,0
2021-01-05,AS,0
2021-03-03,AS,0
2021-11-05,AS,0
2021-12-07,AS,0
2020-02-12,AT,0
2020-04-28,GD,0
2020-09-26,GD,0
2020-02-14,GE,0
2020-03-27,GF,0
2020-01-26,GG,0
2020-02-11,GH,0
2020-03-13,GH,0
2020-09-13,GI,0
2020-09-28,GI,0
2020-02-25,GL,0
2020-04-01,GL,0
2020-08-14,GL,0
2020-08-22,GL,0
2021-05-22,GL,0
2020-02-02,GN,0
2020-03-07,GQ,0
2020-01-19,GR,0
2020-02-19,GR,0
2020-02-05,GU,0
2020-04-13,GW,0
2020-04-21,GW,0
2020-02-14,HR,0
2020-02-15,HR,0
2020-02-26,HR,0
2020-01-11,HU,0
2020-02-06,HU,0
2020-01-04,ID,0
2020-01-19,ID,0
2020-02-13,ID,0
2020-01-17,AW,0
2020-04-03,AW,0
2020-01-10,AZ,0
2020-01-11,AZ,0
2020-01-19,BA,0
2020-01-23,BA,0
2020-02-20,BB,0
2020-03-07,BD,0
2020-01-29,BF,0
2020-02-07,BG,0
2020-01-24,BH,0
2020-02-17,BI,0
2020-02-19,BI,0
2020-02-26,BI,0
2020-02-28,BI,0
2020-03-08,BJ,0
2020-03-29,BJ,0
2020-03-19,BM,0
2020-03-31,BM,0
2020-02-01,IM,0
2020-02-29,IN,0
2020-01-18,IQ,0
2020-01-06,IS,0
2020-02-03,IS,0
2020-03-22,JE,0
2020-02-02,KG,0
2020-03-23,KH,0
2020-06-08,KH,0
2020-07-27,KH,0
2020-08-09,KH,0
2020-11-26,KH,0
2020-02-04,KI,0
2020-02-26,KI,0
2020-05-14,KI,0
2020-07-24,KI,0
2020-10-30,KI,0
2021-11-17,KI,0
2020-03-07,KN,0
2020-08-18,KN,0
2020-11-12,KN,0
2020-12-21,KN,0
2021-04-17,KN,0
2020-02-25,KP,0
2020-03-27,KP,0
2020-03-31,KP,0
2020-04-17,KP,0
2020-06-14,KP,0
2020-10-12,KP,0
2021-03-18,KP,0
2021-07-26,KP,0
2021-10-26,KP,0
2021-11-10,KP,0
2022-01-12,KP,0
2022-02-03,KP,0
2022-02-04,KP,0
2020-02-01,KW,0
2020-01-29,KY,0
2020-01-12,LA,0
2020-02-24,LA,0
2020-10-15,LA,0
2020-11-28,LA,0
2020-01-05,LB,0
2020-01-06,LC,0
2020-07-18,LC,0
2020-08-17,LC,0
2020-10-02,LC,0
2020-01-28,LI,0
2020-03-09,LY,0
2020-01-12,MC,0
2020-02-03,MD,0
2020-04-21,MG,0
2020-12-27,MH,0
2021-02-07,MH,0
2021-07-25,MH,0
2021-10-14,MH,0
2020-01-16,MK,0
2020-03-01,MK,0
2020-01-26,MN,0
2020-02-18,MN,0
2020-05-07,MN,0
2020-05-22,MN,0
2020-07-20,MN,0
2020-09-01,MN,0
2020-02-24,MO,0
2020-04-15,MO,0
2021-06-20,MO,0
2020-02-05,MP,0
2020-01-25,MQ,0
2020-02-11,MQ,0
2020-04-22,MS,0
2020-02-09,MT,0
2020-03-12,MU,0
2020-01-19,MV,0
2020-03-05,MV,0
2020-01-21,MW,0
2020-02-22,MW,0
2020-01-16,MZ,0
2020-02-12,MZ,0
2020-02-15,MZ,0
2020-06-03,NC,0
2020-07-13,NC,0
2020-07-23,NC,0
2020-10-08,NC,0
2021-04-01,NC,0
2021-04-08,NC,0
2021-05-08,NC,0
2021-07-19,NC,0
2021-08-04,NC,0
2020-02-09,NI,0
2020-03-14,NI,0
2020-02-22,NO,0
2020-01-12,NR,0
2020-07-30,NR,0
2020-08-07,NR,0
2021-04-23,NR,0
2021-06-01,NR,0
2021-11-26,NR,0
2021-01-30,NU,0
2021-02-03,NU,0
2021-02-27,NU,0
2021-11-13,NU,0
2022-02-23,NU,0
2020-02-27,NZ,0
2020-03-24,OM,0
2020-02-28,PF,0
2020-02-23,PG,0
2020-06-25,PG,0
2020-02-29,PL,0
2020-05-18,PN,0
2021-04-15,PN,0
2021-08-26,PN,0
2020-01-04,PT,0
2020-02-05,PT,0
2020-03-23,PW,0
2021-04-12,PW,0
2021-10-03,PW,0
2021-10-12,PW,0
2022-01-14,PW,0
2022-01-26,PW,0
2020-03-05,PY,0
2020-01-07,RE,0
2020-03-03,RO,0
2020-01-21,RS,0
2020-12-27,SB,0
2021-03-03,SB,0
2021-05-08,SB,0
2021-12-20,SB,0
2020-09-05,SC,0
2020-11-03,SC,0
2021-01-01,SC,0
2020-02-15,SE,0
2020-05-17,SH,0
2020-07-08,SH,0
2020-10-02,SH,0
2020-12-27,SH,0
2021-02-05,SH,0
2021-02-08,SH,0
2021-07-17,SH,0
2021-09-11,SH,0
2020-03-28,SL,0
2020-02-20,SM,0
2020-01-25,SR,0
2020-01-26,SR,0
2020-04-01,SR,0
2020-01-13,ST,0
2020-03-08,ST,0
2020-01-25,SV,0
2020-03-27,SV,0
2020-03-01,SX,0
2020-01-04,TD,0
2020-03-26,TJ,0
2020-04-09,TJ,0
2020-01-27,TK,0
2020-10-22,TK,0
2021-06-08,TK,0
2021-09-04,TK,0
2021-09-08,TK,0
2021-10-31,TK,0
2021-12-19,TK,0
2022-03-15,TK,0
2020-09-25,TL,0
2021-02-09,TL,0
2020-01-23,TM,0
2020-10-03,TM,0
2020-12-10,TM,0
2021-02-08,TM,0
2021-03-10,TM,0
2022-02-11,TM,0
2022-03-28,TM,0
2020-05-13,TO,0
2020-07-19,TO,0
2020-09-03,TO,0
2020-11-10,TO,0
2021-03-13,TO,0
2021-03-22,TO,0
2021-04-02,TO,0
2021-09-16,TO,0
2021-09-20,TO,0
2021-11-01,TO,0
2022-02-18,TO,0
2020-02-22,TR,0
2020-03-07,TR,0
2020-01-03,TT,0
2020-01-15,TT,0
2020-02-03,TT,0
2020-03-14,TT,0
2020-06-18,TV,0
2020-07-30,TV,0
2021-01-17,TV,0
2021-03-30,TV,0
2021-04-15,TV,0
2021-12-03,TV,0
2022-01-27,TV,0
2020-03-08,TZ,0
2020-02-01,UG,0
2020-03-10,UG,0
2020-01-08,US,0
2020-02-09,VA,0
2020-03-20,VA,0
2020-03-26,VA,0
2020-04-06,VA,0
2020-07-26,VA,0
2020-12-10,VA,0
2021-01-24,VA,0
2021-07-26,VA,0
2021-10-06,VA,0
2021-10-22,VA,0
2020-01-07,VC,0
2020-03-10,VC,0
2020-06-13,VC,0
2020-08-10,VC,0
2020-10-25,VC,0
2020-11-06,VC,0
2020-02-05,VE,0
2020-03-04,VE,0
2020-03-05,VI,0
2020-01-19,VU,0
2020-04-04,VU,0
2020-05-12,VU,0
2020-07-24,VU,0
2020-07-25,VU,0
2020-08-27,VU,0
2020-10-05,VU,0
2020-11-27,VU,0
2021-04-01,VU,0
2021-06-26,VU,0
2021-07-27,VU,0
2022-02-25,VU,0
2020-01-21,WF,0
2020-08-04,WF,0
2020-04-30,WS,0
2020-12-20,WS,0
2021-03-27,WS,0
2021-07-01,WS,0
2021-07-17,WS,0
2021-08-14,WS,0
2021-12-12,WS,0
2020-01-22,XK,0
2020-01-25,XK,0
2020-02-05,XK,0
2020-03-16,XK,0
2020-01-08,YT,0
2020-02-07,YT,0
2020-03-13,YT,0
2020-02-15,ZA,0
2020-01-26,BS,0
2020-03-27,BZ,0
2020-02-07,CA,0
2020-03-13,CD,0
2020-01-07,CF,0
2020-03-17,CF,0
2020-04-28,CF,0
2020-02-20,CH,0
2020-03-03,CK,0
2020-08-30,CK,0
2021-08-23,CK,0
2020-01-07,CL,0
2020-03-11,CM,0
2020-02-20,CW,0
2020-02-09,CY,0
2020-03-14,CY,0
2020-02-07,DE,0
2020-03-25,DJ,0
2020-02-09,DK,0
2020-01-01,DM,0
2020-01-20,DM,0
2020-06-22,DM,0
2020-06-25,DM,0
2020-07-28,DM,0
2020-08-06,DM,0
2021-05-13,DM,0
2021-05-14,DM,0
2021-05-24,DM,0
2021-06-16,DM,0
2021-07-18,DM,0
2020-01-24,DO,0
2020-02-15,EG,0
2020-01-18,ER,0
2020-08-28,ER,0
2020-01-16,ES,0
2020-02-09,ES,0
2020-01-21,ET,0
2020-02-29,ET,0
2020-03-17,ET,0
2020-01-06,FI,0
2020-01-07,FI,0
2020-01-28,FJ,0
2020-01-14,FK,0
2020-05-21,FK,0
2020-06-03,FK,0
2020-06-12,FK,0
2020-10-17,FK,0
2020-10-22,FK,0
2020-11-23,FK,0
2020-12-07,FK,0
2021-08-17,FK,0
2021-10-27,FK,0
2021-11-12,FK,0
2022-01-06,FK,0
2022-01-11,FK,0
2022-02-26,FK,0
2022-03-07,FK,0
2022-03-19,FK,0
2020-06-11,FM,0
2020-07-19,FM,0
2020-08-02,FM,0
2020-08-23,FM,0
2021-03-10,FM,0
2021-07-17,FM,0
2021-07-23,FM,0
2020-01-14,FO,0
2020-12-11,FO,0
2020-12-12,FO,0
2020-02-09,GA,0
2020-02-27,GA,0
2020-01-11,AI,0
2020-02-24,AI,0
2020-03-17,AI,0
2020-08-03,AI,0
2020-09-30,AI,0
2021-02-11,AI,0
2021-04-30,AI,0
2021-05-25,AI,0
2021-07-13,AI,0
2020-02-02,AL,0
2020-02-08,AO,0
2020-03-09,AO,0
2020-06-07,AS,0
2020-07-14,AS,0
2020-12-07,AS,0
2021-08-10,AS,0
2020-02-02,GD,0
2020-03-19,GD,0
2020-08-03,GD,0
2020-02-18,GE,0
2020-03-05,GF,0
2020-02-08,GG,0
2020-02-21,GH,0
2020-02-06,GI,0
2020-07-10,GI,0
2021-03-29,GL,0
2021-04-22,GL,0
2021-12-10,GL,0
2020-01-18,GM,0
2020-03-04,GM,0
2020-02-13,GN,0
2020-03-06,GT,0
2020-01-03,GW,0
2020-02-27,HN,0
2020-01-28,ID,0
2020-01-14,IL,0
2020-01-06,AW,0
2020-01-10,AW,0
2020-01-28,AZ,0
2020-03-16,BD,0
2020-02-22,BF,0
2020-01-08,BG,0
2020-01-22,BG,0
2020-01-15,BM,0
2020-01-16,BM,0
2020-02-12,BM,0
2020-02-14,BO,0
2020-02-05,IQ,0
2020-01-08,IS,0
2020-01-12,JE,0
2020-01-04,JM,0
2020-01-31,JM,0
2020-03-13,JM,0
2020-01-06,KG,0
2020-02-15,KG,0
2020-03-26,KH,0
2020-05-13,KH,0
2020-07-23,KH,0
2020-08-28,KH,0
2020-02-25,KI,0
2021-10-14,KI,0
2020-01-08,KN,0
2020-08-04,KN,0
2020-11-19,KN,0
2020-11-20,KN,0
2020-01-04,KP,0
2020-08-27,KP,0
2020-09-13,KP,0
2021-03-05,KP,0
2022-03-16,KP,0
2020-01-20,KR,0
2020-01-26,KW,0
2020-03-26,KW,0
2020-02-14,KY,0
2020-03-30,LR,0
2020-02-26,LS,0
2020-04-06,LS,0
2020-02-13,LV,0
2020-01-02,LY,0
2020-01-13,LY,0
2020-01-18,LY,0
2020-01-19,LY,0
2020-01-29,MA,0
2020-02-12,ME,0
2020-03-18,MG,0
2020-03-29,MG,0
2020-03-31,MG,0
2020-06-21,MH,0
2020-07-28,MH,0
2020-09-13,MH,0
2020-10-22,MH,0
2021-06-13,MH,0
2021-06-16,MH,0
2022-03-10,MH,0
2020-03-20,MM,0
2020-01-31,MN,0
2020-04-07,MN,0
2020-05-18,MN,0
2020-05-26,MN,0
2020-05-30,MN,0
2021-06-06,MO,0
2020-01-12,MR,0
2020-04-01,MS,0
2020-03-23,MT,0
2020-03-11,MZ,0
2020-02-24,NA,0
2020-03-27,NA,0
2020-01-28,NC,0
2020-02-20,NC,0
2020-04-01,NC,0
2020-06-23,NC,0
2020-09-17,NC,0
2021-02-13,NC,0
2021-03-23,NC,0
2021-03-26,NC,0
2020-02-06,NE,0
2020-02-19,NI,0
2020-03-10,NI,0
2020-01-19,NL,0
2020-01-25,NL,0
2020-01-08,NO,0
2020-02-02,NO,0
2020-02-08,NR,0
2020-10-20,NR,0
2021-08-07,NR,0
2021-10-19,NR,0
2021-11-02,NR,0
2022-02-27,NR,0
2020-04-11,NU,0
2020-11-01,NU,0
2021-09-12,NU,0
2021-11-06,NU,0
2021-12-05,NU,0
2022-02-09,NU,0
2020-03-13,OM,0
2020-02-05,PA,0
2020-04-17,PG,0
2020-07-10,PG,0
2020-01-26,PH,0
2020-01-15,PL,0
2020-10-03,PN,0
2020-12-30,PN,0
2021-01-18,PN,0
2021-08-06,PN,0
2021-09-20,PN,0
2021-11-23,PN,0
2022-01-17,PN,0
2022-03-22,PN,0
2020-01-26,PR,0
2020-01-12,PS,0
2020-02-26,PT,0
2020-09-13,PW,0
2020-10-16,PW,0
2020-12-18,PW,0
2021-03-01,PW,0
2021-07-21,PW,0
2021-10-05,PW,0
2021-10-25,PW,0
2021-11-02,PW,0
2021-11-20,PW,0
2020-01-10,PY,0
2020-02-11,PY,0
2020-02-18,PY,0
2020-03-17,QA,0
2020-03-28,RE,0
2020-04-14,RE,0
2020-01-11,RS,0
2020-02-05,RU,0
2020-01-28,RW,0
2020-03-26,RW,0
2020-01-23,SA,0
2020-01-28,SA,0
2020-04-06,SB,0
2020-05-10,SB,0
2020-05-25,SB,0
2020-07-24,SB,0
2020-11-01,SB,0
2021-04-25,SB,0
2021-05-02,SB,0
2021-07-05,SB,0
2021-10-03,SB,0
2021-12-17,SB,0
2022-01-12,SB,0
2020-01-10,SC,0
2020-06-07,SC,0
2020-07-05,SC,0
2020-08-05,SC,0
2020-01-21,SE,0
2020-02-12,SE,0
2020-03-05,SG,0
2020-05-03,SH,0
2020-06-18,SH,0
2020-07-15,SH,0
2020-09-20,SH,0
2021-04-25,SH,0
2021-07-09,SH,0
2021-08-14,SH,0
2021-09-16,SH,0
2021-09-19,SH,0
2021-11-05,SH,0
2020-01-09,SI,0
2020-01-13,SI,0
2020-01-13,SL,0
2020-01-15,SL,0
2020-02-14,SL,0
2020-03-29,SL,0
2020-01-07,SM,0
2020-02-01,SN,0
2020-04-21,SS,0
2020-03-25,SY,0
2020-04-03,SZ,0
2020-01-30,TD,0
2020-01-15,TJ,0
2020-03-09,TJ,0
2020-03-15,TJ,0
2020-05-11,TK,0
2021-02-14,TK,0
2021-04-29,TK,0
2021-06-23,TK,0
2021-08-24,TK,0
2021-09-03,TK,0
2021-10-08,TK,0
2020-02-06,TL,0
2020-06-03,TL,0
2021-01-31,TL,0
2020-02-11,TM,0
2020-02-29,TM,0
2020-10-04,TM,0
2020-11-13,TM,0
2020-12-29,TM,0
2021-04-06,TM,0
2022-01-10,TM,0
2022-02-20,TM,0
2022-03-04,TM,0
2022-03-24,TM,0
2020-01-01,TN,0
2020-04-21,TO,0
2021-01-17,TO,0
2021-03-07,TO,0
2021-12-24,TO,0
2022-02-24,TO,0
2022-03-10,TO,0
2020-03-10,TT,0
2020-02-23,TV,0
2021-08-10,TV,0
2021-10-22,TV,0
2021-11-04,TV,0
2020-01-03,TZ,0
2020-01-10,TZ,0
2020-02-10,UA,0
2020-02-24,UG,0
2020-05-21,UG,0
2020-01-11,UZ,0
2020-01-01,VA,0
2020-02-04,VA,0
2020-06-12,VA,0
2020-09-14,VA,0
2021-02-11,VA,0
2021-02-16,VA,0
2021-11-11,VA,0
2022-02-12,VA,0
2020-04-13,VC,0
2020-06-05,VC,0
2020-07-05,VC,0
2020-08-18,VC,0
2020-10-24,VC,0
2020-03-09,VE,0
2020-03-05,VG,0
2020-01-23,VN,0
2020-02-10,VU,0
2020-09-19,VU,0
2020-10-27,VU,0
2020-11-23,VU,0
2021-01-10,VU,0
2021-02-20,VU,0
2021-04-20,VU,0
2021-08-12,VU,0
2021-10-24,VU,0
2021-11-10,VU,0
2021-12-03,VU,0
2022-02-13,VU,0
2020-03-25,WF,0
2020-06-18,WF,0
2020-07-04,WF,0
2020-11-19,WF,0
2020-01-07,WS,0
2020-07-13,WS,0
2021-01-08,WS,0
2021-01-30,WS,0
2021-08-21,WS,0
2021-10-25,WS,0
2022-02-10,WS,0
2022-02-28,WS,0
2020-03-16,YE,0
2020-01-01,YT,0
2020-01-18,ZA,0
2020-03-10,ZW,0
2020-04-01,BZ,0
2020-02-10,CA,0
2020-03-02,CD,0
2020-05-09,CF,0
2020-02-05,CH,0
2020-04-21,CK,0
2020-08-03,CK,0
2020-09-19,CK,0
2021-05-04,CK,0
2021-06-06,CK,0
2021-08-18,CK,0
2021-09-19,CK,0
2022-03-13,CK,0
2020-01-14,CL,0
2020-03-03,CR,0
2020-02-26,CU,0
2020-02-27,CU,0
2020-01-27,CY,0
2020-03-11,CY,0
2020-01-23,CZ,0
2020-01-06,DJ,0
2020-02-05,DJ,0
2020-01-08,DM,0
2020-01-11,DM,0
2020-03-31,DM,0
2020-05-22,DM,0
2020-12-25,DM,0
2021-01-11,DM,0
2021-02-05,DM,0
2021-04-14,DM,0
2021-04-27,DM,0
2021-05-28,DM,0
2020-01-02,DO,0
2020-01-10,DO,0
2020-02-28,DZ,0
2020-03-06,DZ,0
2020-01-29,EC,0
2020-02-08,EC,0
2020-01-29,EE,0
2020-01-29,ER,0
2020-03-13,ER,0
2020-05-23,ER,0
2020-07-13,ER,0
2020-09-07,ER,0
2020-01-20,ES,0
2020-01-16,FI,0
2020-06-01,FJ,0
2020-02-02,FK,0
2020-04-09,FK,0
2020-11-15,FK,0
2020-11-20,FK,0
2021-03-17,FK,0
2021-04-01,FK,0
2021-04-16,FK,0
2021-07-10,FK,0
2021-07-11,FK,0
2021-10-28,FK,0
2021-11-07,FK,0
2021-12-03,FK,0
2020-01-05,FM,0
2020-04-10,FM,0
2020-05-21,FM,0
2020-08-30,FM,0
2020-10-05,FM,0
2021-01-19,FM,0
2021-08-17,FM,0
2021-08-26,FM,0
2021-10-01,FM,0
2021-11-14,FM,0
2022-01-06,FM,0
2022-01-19,FM,0
2020-07-15,FO,0
2020-07-18,FO,0
2020-10-14,FO,0
2020-01-08,FR,0
2020-01-16,FR,0
2020-01-15,GB,0
2020-02-15,AF,0
2020-04-30,AI,0
2020-06-25,AI,0
2020-10-15,AI,0
2021-04-07,AI,0
2021-07-18,AI,0
2021-07-31,AI,0
2021-08-13,AI,0
2021-09-07,AI,0
2020-02-11,AM,0
2020-01-22,AS,0
2020-11-01,AS,0
2020-11-15,AS,0
2020-12-14,AS,0
2021-04-06,AS,0
2021-09-23,AS,0
2021-11-23,AS,0
2021-12-13,AS,0
2022-01-21,AS,0
2020-01-13,GD,0
2020-04-08,GD,0
2020-07-25,GD,0
2020-01-23,GG,0
2020-08-10,GI,0
2020-10-03,GI,0
2020-09-16,GL,0
2021-01-25,GL,0
2021-03-05,GL,0
2021-08-08,GL,0
2021-08-16,GL,0
2021-09-15,GL,0
2021-09-24,GL,0
2021-10-20,GL,0
2020-01-04,GM,0
2020-04-06,GN,0
2020-01-26,GQ,0
2020-02-27,GU,0
2020-01-31,GW,0
2020-02-03,HN,0
2020-03-05,HN,0
2020-02-29,HR,0
2020-02-04,HT,0
2020-02-11,IE,0
2020-02-27,IE,0
2020-01-24,AW,0
2020-03-01,AW,0
2020-04-08,AW,0
2020-01-25,BA,0
2020-02-06,BD,0
2020-01-06,BF,0
2020-01-03,BI,0
2020-01-01,BN,0
2020-02-27,BN,0
2020-01-14,IN,0
2020-03-03,IN,0
2020-02-17,JE,0
2020-02-24,JM,0
2020-01-02,JO,0
2020-02-23,JO,0
2020-03-13,JO,0
2020-01-24,JP,0
2020-01-07,KE,0
2020-01-27,KG,0
2020-01-05,KH,0
2020-04-08,KH,0
2020-05-31,KH,0
2020-07-14,KH,0
2020-08-25,KH,0
2020-12-29,KH,0
2021-01-05,KH,0
2020-09-07,KI,0
2020-10-13,KI,0
2020-12-25,KI,0
2021-01-01,KI,0
2021-01-09,KI,0
2021-03-13,KI,0
2021-03-23,KI,0
2021-11-26,KI,0
2022-01-02,KI,0
2022-01-06,KI,0
2022-02-06,KI,0
2020-02-14,KN,0
2020-05-01,KN,0
2020-07-12,KN,0
2020-09-26,KN,0
2020-12-03,KN,0
2021-01-03,KN,0
2021-04-19,KN,0
2021-06-10,KN,0
2021-04-12,KP,0
2021-06-23,KP,0
2021-10-11,KP,0
2021-11-12,KP,0
2020-03-13,KY,0
2020-01-02,KZ,0
2020-02-18,KZ,0
2020-01-06,LA,0
2020-09-16,LA,0
2020-12-15,LA,0
2021-01-19,LA,0
2021-03-10,LA,0
2020-01-09,LB,0
2020-02-15,LB,0
2020-02-16,LB,0
2020-02-19,LB,0
2020-05-27,LC,0
2020-07-30,LC,0
2020-11-03,LC,0
2020-02-12,LI,0
2020-07-05,LS,0
2020-02-27,MA,0
2020-01-29,ME,0
2020-03-10,ME,0
2020-03-27,MH,0
2021-03-28,MH,0
2021-07-17,MH,0
2021-08-06,MH,0
2020-01-20,ML,0
2020-03-15,ML,0
2020-01-12,MM,0
2020-03-15,MM,0
2020-02-11,MN,0
2020-03-20,MN,0
2020-07-09,MN,0
2021-09-10,MO,0
2020-03-21,MR,0
2020-03-29,MR,0
2020-03-26,MS,0
2020-04-20,MV,0
2020-01-05,MW,0
2020-02-08,MW,0
2020-01-25,MZ,0
2020-02-18,MZ,0
2020-03-02,MZ,0
2020-03-23,MZ,0
2020-01-13,NA,0
2020-03-01,NA,0
2020-03-23,NA,0
2020-04-16,NA,0
2020-02-13,NC,0
2020-03-16,NC,0
2020-05-31,NC,0
2020-08-21,NC,0
2020-10-01,NC,0
2020-10-20,NC,0
2020-12-10,NC,0
2021-02-04,NC,0
2020-02-14,NG,0
2020-01-31,NI,0
2020-02-15,NI,0
2020-01-15,NO,0
2020-01-10,NP,0
2020-12-16,NR,0
2020-12-29,NR,0
2021-03-27,NR,0
2021-06-16,NR,0
2021-06-27,NR,0
2021-10-30,NR,0
2022-01-09,NR,0
2022-01-25,NR,0
2020-01-03,NU,0
2020-05-22,NU,0
2021-09-01,NU,0
2021-10-05,NU,0
2021-12-04,NU,0
2022-02-10,NU,0
2020-01-07,NZ,0
2020-02-13,OM,0
2020-03-06,OM,0
2020-02-16,PF,0
2020-07-29,PF,0
2020-01-27,PG,0
2020-04-02,PG,0
2020-05-05,PG,0
2020-06-08,PG,0
2020-07-07,PG,0
2020-02-28,PN,0
2020-03-08,PN,0
2020-05-14,PN,0
2020-06-07,PN,0
2021-03-30,PN,0
2021-08-12,PN,0
2021-11-01,PN,0
2022-02-13,PN,0
2020-02-15,PR,0
2020-01-02,PS,0
2021-01-06,PW,0
2021-01-24,PW,0
2021-04-10,PW,0
2021-07-13,PW,0
2021-07-19,PW,0
2021-09-15,PW,0
2020-01-01,PY,0
2020-01-24,PY,0
2020-02-16,PY,0
2020-03-14,QA,0
2020-01-01,RE,0
2020-02-29,RE,0
2020-03-01,RE,0
2020-02-09,RO,0
2020-04-09,SB,0
2020-06-29,SB,0
2020-07-28,SB,0
2020-08-18,SB,0
2020-10-02,SB,0
2020-11-14,SB,0
2021-04-12,SB,0
2021-06-18,SB,0
2021-10-15,SB,0
2020-05-17,SC,0
2020-02-16,SG,0
2020-01-09,SH,0
2020-03-03,SH,0
2020-04-06,SH,0
2020-04-13,SH,0
2020-12-12,SH,0
2020-12-13,SH,0
2021-01-23,SH,0
2021-03-29,SH,0
2021-04-21,SH,0
2021-05-15,SH,0
2021-12-14,SH,0
2020-01-21,SK,0
2020-01-06,SL,0
2020-01-20,SL,0
2020-01-25,SL,0
2020-04-05,SO,0
2020-01-05,SR,0
2020-01-30,SR,0
2020-05-10,SS,0
2020-02-08,SV,0
2020-01-21,SX,0
2020-03-15,SX,0
2020-02-02,SZ,0
2020-02-18,SZ,0
2020-01-11,TC,0
2020-02-22,TJ,0
2020-01-07,TK,0
2020-01-12,TK,0
2021-07-24,TK,0
2021-08-15,TK,0
2021-09-11,TK,0
2021-10-06,TK,0
2020-01-09,TL,0
2020-01-16,TL,0
2020-11-02,TM,0
2021-04-05,TM,0
2021-04-12,TM,0
2021-06-02,TM,0
2021-09-08,TM,0
2022-02-17,TM,0
2022-02-23,TM,0
2020-01-08,TO,0
2020-01-15,TO,0
2020-03-28,TO,0
2020-09-05,TO,0
2020-09-17,TO,0
2020-01-24,TR,0
2020-01-24,TT,0
2020-02-28,TT,0
2020-08-29,TV,0
2020-09-06,TV,0
2020-11-08,TV,0
2021-08-09,TV,0
2021-08-14,TV,0
2021-10-11,TV,0
2021-11-25,TV,0
2022-03-12,TV,0
2020-02-28,UA,0
2020-02-22,UG,0
2020-07-14,UG,0
2020-01-04,US,0
2020-01-13,UZ,0
2020-02-27,UZ,0
2020-02-28,UZ,0
2020-01-07,VA,0
2020-02-29,VA,0
2020-03-05,VA,0
2021-06-02,VA,0
2021-07-25,VA,0
2021-11-01,VA,0
2022-01-12,VA,0
2022-02-10,VA,0
2020-03-12,VC,0
2020-03-17,VC,0
2020-03-22,VC,0
2020-08-01,VC,0
2020-11-24,VC,0
2020-01-16,VE,0
2020-03-13,VG,0
2020-03-10,VI,0
2020-04-05,VN,0
2020-07-24,VN,0
2020-01-21,VU,0
2020-02-24,VU,0
2020-03-06,VU,0
2020-03-27,VU,0
2020-07-13,VU,0
2020-09-11,VU,0
2020-11-14,VU,0
2020-11-22,VU,0
2020-12-13,VU,0
2021-03-14,VU,0
2021-04-18,VU,0
2021-05-18,VU,0
2021-12-17,VU,0
2020-04-09,WF,0
2020-07-28,WF,0
2020-09-13,WF,0
2020-09-21,WF,0
2020-12-26,WF,0
2021-02-10,WF,0
2020-05-11,WS,0
2020-06-23,WS,0
2021-05-02,WS,0
2021-06-21,WS,0
2021-10-16,WS,0
2020-02-17,YE,0
2020-01-25,ZA,0
2020-02-05,ZA,0
2020-01-06,ZM,0
2020-03-17,ZM,0
2020-01-24,BS,0
2020-03-30,BZ,0
2020-02-23,CA,0
2020-01-22,CF,0
2020-02-12,CF,0
2020-03-03,CF,0
2020-03-23,CF,0
2020-03-24,CG,0
2020-03-31,CK,0
2020-04-26,CK,0
2020-05-23,CK,0
2021-03-07,CK,0
2021-07-21,CK,0
2021-07-29,CK,0
2021-08-04,CK,0
